revenue,year,revenue_growth_yoy,revenue_growth_qoq,revenue_cagr_2yr,revenue_growth_vs_industry,revenue_growth_trend,operating_margin_change_1yr,operating_margin_momentum,roe_change_1yr,roe_trend_2yr,ocf_to_ni_ratio,fcf_to_ni_ratio,quality_of_earnings,reinvestment_rate,growth_capex_pct,revenue_growth_velocity,revenue_velocity_qoq,revenue_growth_acceleration,growth_momentum_positive,growth_deceleration_warning,operating_margin_trend_1yr,operating_margin_velocity_qoq,operating_margin_acceleration,margin_momentum_positive,is_margin_expanding,revenue_growth_trend_4q,is_growth_accelerating,net_income,gross_profit,cost_of_revenue,operating_income,eps,gross_margin,net_margin,cost_efficiency,eps_to_revenue,net_income_growth_yoy,gross_profit_growth_yoy,eps_growth_yoy,gross_margin_change_1yr,net_margin_trend_1yr,is_profitability_improving,symbol,date,company,operating_cash_flow,free_cash_flow,capital_expenditures,total_debt,total_equity,total_assets,cash,interest_expense,ebitda,current_assets,current_liabilities,inventory,operating_margin,gross_margin_trend_2yr,operating_margin_trend_2yr,net_margin_trend_2yr,roe_decomposed,earnings_stability,operating_leverage,year_x,year_y
1558000000,2025,78.26086956521738,19.57022256331542,16.529543754674634,0,1,70.65915052743205,22.40130162742836,-4.507134072320298,-0.0344500605733559,-0.0221653878942881,0.3589087809036658,0.0221653878942881,17.192307692307693,50,65.73928061875797,19.57022256331542,56.207724894889935,1,0,70.65915052743205,22.40130162742836,55.0737324941627,1,1,112.89063770283892,1,-1173000000,-49000000,1607000000,-983000000,-0.96,-3.1450577663671373,-75.28883183568678,103.14505776636712,-0.6161745827984595,6.63636363636364,-87.5,-11.111111111111116,41.70620081486856,50.56929173410727,1,RIVN,2025-09-30,Rivian,26000000,-421000000,-447000000,4967000000,5066000000.0,15217000000.0,4441000000.0,69000000,-900000000,9275000000.0,3425000000.0,1638000000.0,-63.093709884467266,32.531830790102575,44.610104625629965,26.954997633273575,-0.2315436241610738,0.3070137746028542,-0.2033076703735386,2025,2025
1303000000,2025,12.521588946459406,5.08064516129032,16.235504014272962,0,1,33.244194014874665,-32.67243086673434,2.9618610088886044,0.2824199700025376,-0.0572963294538943,0.3563115487914055,0.0572963294538943,7.21875,50,9.531555723868037,5.08064516129032,38.404640371999086,1,0,33.244194014874665,-32.67243086673434,-17.969804085471544,0,1,9.22096450399732,1,-1117000000,-206000000,1509000000,-1114000000,-0.97,-15.809669992325404,-85.72524942440522,115.8096699923254,-0.7444359171143515,-23.33562113932739,-54.32372505543237,-33.56164383561644,23.13678942045525,40.09513054105247,1,RIVN,2025-06-30,Rivian,64000000,-398000000,-462000000,6335000000,6068000000.0,15597000000.0,4812000000.0,69000000,-690000000,10120000000.0,2943000000.0,2103000000.0,-85.49501151189563,20.94322920482,29.134783314152557,20.875999460518955,-0.1840804218852999,0.3086998225445009,-1.5159272727272732,2025,2025
1240000000,2025,2.9900332225913706,-28.489042675893884,87.59455370650528,0,0,70.43323330832709,-14.702626781262794,9.161194835973353,0.1041484585473281,0.344954128440367,0.9651376146788992,-0.344954128440367,-1.797872340425532,50,-28.87308464813105,-28.489042675893884,-95.365970656475,0,0,70.43323330832709,-14.702626781262794,-110.3355333292636,0,1,-79.15822698920894,0,-545000000,206000000,1034000000,-655000000,-0.48,16.612903225806452,-43.95161290322581,83.38709677419355,-0.3870967741935484,-62.30982019363762,-139.08918406072107,-67.56756756756756,60.38366734540779,76.14805487086058,1,RIVN,2025-03-31,Rivian,-188000000,-526000000,-338000000,5999000000,6222000000.0,15505000000.0,4693000000.0,72000000,-267000000,10394000000.0,2788000000.0,2589000000.0,-52.82258064516129,97.55087599433898,163.9701576301791,160.13310721780294,-0.0875924140147862,0.3058427276801419,-18.68291404612154,2025,2025
1734000000,2024,31.863117870722423,98.39816933638444,161.53846153846155,0,1,82.10818301823079,95.63290654800082,5.30964368033872,-0.8803979653648311,-1.592193808882907,-1.152086137281292,1.592193808882907,0.2764158918005072,50,66.49288600834396,98.39816933638444,104.4232785884276,1,0,82.10818301823079,95.63290654800082,110.64656143312985,1,1,-66.47775694074063,0,-743000000,170000000,1564000000,-661000000,-0.7,9.803921568627452,-42.84890426758939,90.19607843137256,-0.4036908881199538,-51.15055884286653,-128.05280528052805,-55.696202531645575,55.88757175874152,72.81649497195434,1,RIVN,2024-12-31,Rivian,1183000000,856000000,-327000000,5737000000,6558000000.0,15410000000.0,5294000000.0,81000000,-441000000,10583000000.0,2251000000.0,2248000000.0,-38.119953863898495,160.63348416289594,232.61911099281343,217.0304320823352,-0.113296736810003,0.2007918513289867,-1.8262813632651465,2024,2024
874000000,2024,-34.62976813762154,-24.525043177892915,63.05970149253732,0,0,-26.04904590180209,-15.013654885129029,-5.692338275553574,-1.4747784046415546,0.7963636363636364,1.048181818181818,-0.7963636363636364,-0.3162100456621005,50,-37.93039258008363,-24.525043177892915,40.9172431892546,1,0,-26.04904590180209,-15.013654885129029,-19.530263311847108,0,0,-184.0700666450842,0,-1100000000,-392000000,1266000000,-1169000000,-1.08,-44.8512585812357,-125.85812356979405,144.8512585812357,-1.2356979405034323,-19.53182150694952,-17.81970649895178,-24.99999999999999,-9.174370024765985,-23.61429410083369,0,RIVN,2024-09-30,Rivian,-876000000,-1153000000,-277000000,6258000000,5899000000.0,14262000000.0,5396000000.0,87000000,-596000000,9837000000.0,1933000000.0,2680000000.0,-133.75286041189932,126.23083097100312,197.217288841832,195.78366747498205,-0.1864722834378708,0.1381334436024246,0.5434470242380609,2024,2024
1158000000,2024,3.3006244424620856,-3.820598006644515,218.13186813186812,0,0,-4.109410700722108,4.516608426718079,-11.168434868922782,-1.4164783377497834,0.5175017158544956,0.7117364447494853,-0.5175017158544956,-0.3753315649867374,50,-78.84763576933823,-3.820598006644515,-62.65502116967548,0,0,-4.109410700722108,4.516608426718079,7.544285498077173,1,0,-204.6664085245709,0,-1457000000,-451000000,1609000000,-1375000000,-1.46,-38.946459412780655,-125.82037996545768,138.94645941278063,-1.2607944732297065,21.924686192468613,9.466019417475737,14.960629921259835,-2.1935602156352516,-19.219131080533515,0,RIVN,2024-06-30,Rivian,-754000000,-1037000000,-283000000,6299000000,6818000000.0,15354000000.0,5763000000.0,75000000,-1265000000,10957000000.0,2086000000.0,2583000000.0,-118.73920552677028,154.46013399381275,350.49156370399896,344.5092903642127,-0.213699031974186,0.1237959990320999,2.1219896939741303,2024,2024
1204000000,2024,82.1482602118003,-8.441064638783269,1167.3684210526317,0,0,93.536924321852,-3.0276770713590935,-7.333401235097558,-0.9810689221557084,0.8775933609958506,1.053250345781466,-0.8775933609958506,-0.2001576044129235,50,-16.192614599662747,-8.441064638783269,34.90680909633687,1,0,93.536924321852,-3.0276770713590935,9.496645300672952,1,1,-513.6412134724102,0,-1446000000,-527000000,1731000000,-1484000000,-1.48,-43.77076411960133,-120.09966777408638,143.77076411960132,-1.2292358803986712,7.19051148999259,-1.495327102803734,2.068965517241383,37.1672086489312,83.98505234694235,1,RIVN,2024-03-31,Rivian,-1269000000,-1523000000,-254000000,5142000000,8069000000.0,15734000000.0,5979000000.0,75000000,-1090000000,11314000000.0,2401000000.0,2797000000.0,-123.25581395348836,484.6502885119776,1538.8494492044065,1556.742437489071,-0.1792043623745197,0.1332908617885545,0.0433237075562992,2024,2024
1315000000,2023,98.34087481146304,-1.6454749439042682,2335.185185185185,0,0,150.51092797458267,-12.524322372032046,-4.152905302494181,-0.7668743397963289,0.727810650887574,0.9237343852728468,-0.727810650887574,-0.2691960252935862,50,-51.09942369599962,-1.6454749439042682,7.427310763570702,1,0,150.51092797458267,-12.524322372032046,-19.450302687982997,0,1,-1029.4369029663148,0,-1521000000,-606000000,1921000000,-1581000000,-1.58,-46.08365019011407,-115.66539923954372,146.08365019011407,-1.2015209125475286,-11.723737666860124,-39.4,-15.508021390374338,104.7459124041544,144.21393711038087,1,RIVN,2023-12-31,Rivian,-1107000000,-1405000000,-298000000,5116000000,9141000000.0,16778000000.0,7857000000.0,73000000,-1178000000,12313000000.0,2487000000.0,2620000000.0,-120.22813688212928,663.1756090691451,4424.216307562315,4441.742008167864,-0.1663931736133902,0.1320731601036064,-0.1212314370183023,2023,2023
1337000000,2023,149.44029850746267,19.268510258697603,133600.0,0,0,223.2663347436341,6.925980315950952,-1.7140998224227246,-0.147023448366775,0.6415508412582297,0.7805413313825896,-0.6415508412582297,-0.2166476624857468,50,-58.52673445957032,19.268510258697603,329.2957062576072,1,0,223.2663347436341,6.925980315950952,-95.23696313334123,0,1,-53350.55970149254,0,-1367000000,-477000000,1814000000,-1440000000,-1.44,-35.67688855646971,-102.24382946896036,135.67688855646972,-1.0770381451009725,-20.707656612529,-47.9825517993457,-23.404255319148938,135.4052009957691,219.3979615758157,1,RIVN,2023-09-30,Rivian,-877000000,-1067000000,-190000000,3413000000,10552000000.0,16456000000.0,7941000000.0,55000000,-1056000000,12086000000.0,2624000000.0,2530000000.0,-107.70381451009725,8164.32311144353,77492.2961854899,123197.75617053104,-0.1295489006823351,0.2363790068653801,-0.1259868231227313,2023,2023
1121000000,2023,207.967032967033,69.59152798789712,0.0,0,0,354.60097440472106,102.1629434492922,-0.0520730237768205,-3.725613759599257,1.1389121338912134,1.3523012552301257,-1.1389121338912134,-0.1873622336517266,50,-387.8224407171775,69.59152798789712,144.16586337638978,1,0,354.60097440472106,102.1629434492922,48.21661686792065,1,1,0.0,0,-1195000000,-412000000,1533000000,-1285000000,-1.27,-36.7528991971454,-106.60124888492416,136.7528991971454,-1.1329170383586085,-30.198598130841127,-41.47727272727273,-32.804232804232804,156.653694209448,363.7284214447462,1,RIVN,2023-06-30,Rivian,-1361000000,-1616000000,-255000000,3347000000,11714000000.0,17227000000.0,9260000000.0,54000000,-918000000,12861000000.0,2274000000.0,2161000000.0,-114.62979482604818,-36.7528991971454,-114.62979482604818,-106.60124888492416,-0.1020146832849581,0.2487097926936861,-0.1190852588951209,2023,2023
661000000,2023,595.7894736842105,-0.3016591251885359,0.0,0,0,1445.3125248825545,53.94632658137155,-1.8630481458374424,-5.6633302107435695,1.1275018532246108,1.3372868791697554,-1.1275018532246108,-0.1860618014464168,50,-531.9883040935673,-0.3016591251885359,51840.23391812865,1,0,1445.3125248825545,53.94632658137155,-6.2847578156478505,0,1,0.0,0,-1349000000,-535000000,1196000000,-1433000000,-1.45,-80.93797276853253,-204.0847201210287,180.93797276853252,-2.193645990922844,-15.317011927181422,6.573705179282863,-18.07909604519774,447.4830798630464,1472.757385142129,1,RIVN,2023-03-31,Rivian,-1521000000,-1804000000,-283000000,3308000000,12742000000.0,18191000000.0,11244000000.0,38000000,-1122000000,13350000000.0,2269000000.0,1823000000.0,-216.7927382753404,-80.93797276853253,-216.7927382753404,-204.0847201210287,-0.1058703500235442,0.3455439169476256,-0.0155195062402513,2023,2023
663000000,2022,1127.7777777777778,23.69402985074627,0.0,0,0,4273.705379587733,60.2310843970194,0.1250463812494491,-4.70030249038872,0.8392338943702844,1.0098665118978525,-0.8392338943702844,-0.2033195020746888,50,-52372.22222222222,23.69402985074627,0.0,1,0,4273.705379587733,60.2310843970194,-78.02953558001849,0,1,0.0,0,-1723000000,-1000000000,1663000000,-1795000000,-1.87,-150.82956259426848,-259.8793363499246,250.82956259426848,-2.8205128205128207,-29.98780983340106,161.09660574412536,-31.5018315018315,558.4296966649907,4297.528071057483,1,RIVN,2022-12-31,Rivian,-1446000000,-1740000000,-294000000,1812000000,13799000000.0,17876000000.0,11568000000.0,33000000,-1491000000,13130000000.0,2424000000.0,1348000000.0,-270.73906485671193,-150.82956259426848,-270.73906485671193,-259.8793363499246,-0.1248641205884484,0.4679797547898442,-0.0238115311886494,2022,2022
536000000,2022,53500.0,47.25274725274726,0.0,0,0,77269.02985074627,138.2606199770379,-45.42432226688093,-5.407179519017479,0.7935034802784223,0.9663573085846868,-0.7935034802784223,-0.2178362573099415,50,0.0,47.25274725274726,0.0,0,0,77269.02985074627,138.2606199770379,-1054.6138739500875,0,1,0.0,0,-1724000000,-917000000,1453000000,-1774000000,-1.88,-171.0820895522388,-321.6417910447761,271.0820895522388,-3.507462686567164,39.821573398215726,1018.2926829268292,29.655172413793096,8028.917910447761,122978.35820895522,1,RIVN,2022-09-30,Rivian,-1368000000,-1666000000,-298000000,1761000000,15337000000.0,19023000000.0,13272000000.0,24000000,-1525000000,14424000000.0,2109000000.0,949000000.0,-330.97014925373134,0.0,0.0,0.0,-0.1124079024581078,0.5986124241820843,0.0024038924751902,2022,2022
364000000,2022,0.0,283.1578947368421,0.0,0,0,-469.2307692307692,1192.8744939271255,-34.57044793629794,-5.765928990690239,0.7032710280373832,0.9129672897196262,-0.7032710280373832,-0.298172757475083,50,0.0,283.1578947368421,0.0,0,0,-469.2307692307692,1192.8744939271255,-1689.4646873594238,0,0,0.0,0,-1712000000,-704000000,1068000000,-1708000000,-1.89,-193.4065934065934,-470.3296703296704,293.4065934065934,-5.1923076923076925,195.17241379310343,3252.3809523809527,136.24999999999997,-193.4065934065934,-470.3296703296704,0,RIVN,2022-06-30,Rivian,-1204000000,-1563000000,-359000000,1655000000,16868000000.0,20171000000.0,14923000000.0,24000000,-1524000000,15732000000.0,1753000000.0,655000000.0,-469.2307692307692,0.0,0.0,0.0,-0.1014939530471899,0.661033137910559,0.0,2022,2022
95000000,2022,0.0,75.92592592592592,0.0,0,0,-1662.1052631578948,2882.3391812865493,-8.723986856516976,-5.692020912785165,0.6490897677338355,0.911487758945386,-0.6490897677338355,-0.4042553191489361,50,0.0,75.92592592592592,0.0,0,0,-1662.1052631578948,2882.3391812865493,-70173.21637426902,0,0,0.0,0,-1593000000,-502000000,597000000,-1579000000,-1.77,-528.421052631579,-1676.8421052631577,628.421052631579,-18.63157894736842,284.7826086956522,3485.7142857142853,210.52631578947373,-528.421052631579,-1676.8421052631577,0,RIVN,2022-03-31,Rivian,-1034000000,-1452000000,-418000000,1609000000,18260000000.0,21297000000.0,16432000000.0,22000000,-1453000000,17046000000.0,1524000000.0,494000000.0,-1662.1052631578948,0.0,0.0,0.0,-0.0872398685651697,0.7471143937106447,0.0,2022,2022
54000000,2021,0.0,5300.0,0.0,0,0,-4544.444444444444,73055.55555555556,-38.1172387869151,-4.205094555276005,0.4412840308817554,0.6261682242990654,-0.4412840308817554,-0.4189686924493554,50,0.0,5300.0,0.0,0,0,-4544.444444444444,73055.55555555556,150655.55555555556,1,0,0.0,0,-2461000000,-383000000,437000000,-2454000000,-2.73,-709.2592592592592,-4557.407407407408,809.2592592592594,-50.55555555555556,597.1671388101984,3091.666666666667,600.0,-709.2592592592592,-4557.407407407408,0,RIVN,2021-12-31,Rivian,-1086000000,-1541000000,-455000000,1607000000,19514000000.0,22294000000.0,18133000000.0,22000000,-2326000000,18559000000.0,1313000000.0,274000000.0,-4544.444444444444,0.0,0.0,0.0,-0.1261145844009429,0.8769580827248001,0.0,2021,2021
1000000,2021,0.0,0.0,0.0,0,0,0.0,-77600.0,0.0,5.045430765432689,0.5506893755068938,0.9278183292781832,-0.5506893755068938,-0.6848306332842415,50,0.0,0.0,0.0,0,0,0.0,-77600.0,-77600.0,0,0,0.0,0,-1233000000,-82000000,83000000,-776000000,-1.45,-8200.0,-123300.0,8300.0,-1450.0,0.0,0.0,0.0,0.0,0.0,0,RIVN,2021-09-30,Rivian,-679000000,-1144000000,-465000000,3191000000,-3607000000.0,8488000000.0,5156000000.0,1000000,-1183000000,5345000000.0,1047000000.0,126000000.0,-77600.0,0.0,0.0,0.0,0.3418353202107014,0.6256820887938263,0.0,2021,2021
0,2021,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.843103448275862,1.5862068965517242,-0.843103448275862,-0.8813905930470347,50,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,-580000000,-21000000,21000000,-580000000,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,RIVN,2021-06-30,Rivian,-489000000,-920000000,-431000000,190000000,-2375000000.0,6491000000.0,3658000000.0,1000000,-558000000,3859000000.0,819000000.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2021,2021
0,2021,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8743961352657005,1.9371980676328504,-0.8743961352657005,-1.2154696132596683,50,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,-414000000,-14000000,14000000,-410000000,-0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,RIVN,2021-03-31,Rivian,-362000000,-802000000,-440000000,0,0.0,0.0,0.0,5000000,-395000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2021
0,2020,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.7592067988668555,1.6345609065155808,-0.7592067988668555,-1.1529850746268655,50,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,-353000000,-12000000,12000000,-353000000,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,RIVN,2020-12-31,Rivian,-268000000,-577000000,-309000000,180000000,-1384000000.0,4602000000.0,2979000000.0,2000000,-339000000,3016000000.0,611000000.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2020,2020
